"NOMBRE_DEPARTAMENTO","NOMBRE_MUNICIPIO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD","MES DE PUBLICACION","AÑO DE PUBLICACIÓN"
"ANTIOQUIA","BELLO","PARTICULAR","INCONSISTENTE","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","ACTIVO","CAMION","1990","29","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","CAMION","1990","15","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","CAMIONETA","1990","129","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","ACTIVO","CAMIONETA","1990","7","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","INCONSISTENTE","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","CAMPERO","1990","105","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","ACTIVO","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","INCONSISTENTE","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","MOTOCICLETA","1990","148","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","ACTIVO","TRACTOCAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","OFICIAL","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","VOLQUETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","INCONSISTENTE","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PÚBLICO","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","CALDAS","PÚBLICO","ACTIVO","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","CALDAS","PARTICULAR","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","2","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1990","2","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PÚBLICO","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PÚBLICO","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PARTICULAR","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PARTICULAR","ACTIVO","CAMIONETA","1990","6","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PÚBLICO","ACTIVO","CAMPERO","1990","4","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PARTICULAR","ACTIVO","CAMPERO","1990","8","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","OFICIAL","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PARTICULAR","ACTIVO","MOTOCICLETA","1990","6","AGOSTO","2026"
"ANTIOQUIA","CHIGORODO","PARTICULAR","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PÚBLICO","ACTIVO","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PARTICULAR","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PÚBLICO","ACTIVO","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PÚBLICO","ACTIVO","CAMIONETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PARTICULAR","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PÚBLICO","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PARTICULAR","ACTIVO","CAMPERO","1990","9","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PARTICULAR","ACTIVO","MOTOCICLETA","1990","76","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PARTICULAR","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","CIUDAD BOLIVAR","PÚBLICO","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","COPACABANA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","6","AGOSTO","2026"
"ANTIOQUIA","COPACABANA","PÚBLICO","ACTIVO","CAMION","1990","3","AGOSTO","2026"
"ANTIOQUIA","COPACABANA","PARTICULAR","ACTIVO","CAMIONETA","1990","7","AGOSTO","2026"
"ANTIOQUIA","COPACABANA","PÚBLICO","ACTIVO","CAMIONETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","COPACABANA","PARTICULAR","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","COPACABANA","PÚBLICO","ACTIVO","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","DON MATIAS","PARTICULAR","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","DON MATIAS","PARTICULAR","ACTIVO","CAMIONETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","DON MATIAS","PARTICULAR","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","EL CARMEN DE VIBORAL","PARTICULAR","ACTIVO","AUTOMOVIL","1990","4","AGOSTO","2026"
"ANTIOQUIA","EL CARMEN DE VIBORAL","PÚBLICO","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","EL CARMEN DE VIBORAL","PARTICULAR","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","EL CARMEN DE VIBORAL","PARTICULAR","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","EL CARMEN DE VIBORAL","PARTICULAR","ACTIVO","CAMPERO","1990","4","AGOSTO","2026"
"ANTIOQUIA","EL SANTUARIO","PARTICULAR","ACTIVO","AUTOMOVIL","1990","6","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","OFICIAL","ACTIVO","AUTOMOVIL","1990","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","AUTOMOVIL","1990","276","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","AUTOMOVIL","1990","3","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","BUS","1990","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CAMION","1990","9","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","CAMION","1990","3","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","OFICIAL","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CAMIONETA","1990","45","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","CAMIONETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CAMPERO","1990","35","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CUATRIMOTO","1990","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1990","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1990","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","INCONSISTENTE","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","OFICIAL","ACTIVO","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","MOTOCICLETA","1990","933","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","TRACTOCAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PÚBLICO","ACTIVO","BUSETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PARTICULAR","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PARTICULAR","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PARTICULAR","ACTIVO","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PÚBLICO","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","CAMION","1990","3","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","CAMIONETA","1990","5","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","CAMPERO","1990","3","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PARTICULAR","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","AUTOMOVIL","1990","344","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1990","4","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","BUS","1990","34","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","BUSETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","INCONSISTENTE","BUSETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","BUSETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMION","1990","8","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","CAMION","1990","10","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","OFICIAL","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMIONETA","1990","64","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","CAMIONETA","1990","6","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMPERO","1990","155","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","INCONSISTENTE","CAMPERO","1990","4","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","OFICIAL","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","CAMPERO","1990","5","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","OFICIAL","ACTIVO","MAQ. AGRICOLA","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1990","7","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1990","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","MICROBUS","1990","35","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MICROBUS","1990","8","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","INCONSISTENTE","MICROBUS","1990","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MOTOCARRO","1990","6","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MOTOCICLETA","1990","101","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","OFICIAL","ACTIVO","MOTOCICLETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","6","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","CAMIONETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","3","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","CAMIONETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","27","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","CAMION","1990","10","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","CAMIONETA","1990","20","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","CAMPERO","1990","14","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","1990","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","AUTOMOVIL","1990","13","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","1990","1111","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1990","7","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","AUTOMOVIL","1990","3","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","INCONSISTENTE","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","BUS","1990","36","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","BUSETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMION","1990","24","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","CAMION","1990","13","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMION","1990","19","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","INCONSISTENTE","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMIONETA","1990","185","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","INCONSISTENTE","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMIONETA","1990","16","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMPERO","1990","290","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","INCONSISTENTE","CAMPERO","1990","3","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMPERO","1990","8","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","MAQ. AGRICOLA","1990","7","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1990","5","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1990","10","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MICROBUS","1990","12","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","INCONSISTENTE","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","MICROBUS","1990","22","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","MOTOCARRO","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MOTOCARRO","1990","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MOTOCICLETA","1990","253","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","MOTOCICLETA","1990","21","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","NO REGISTRA","ACTIVO","REMOLQUE","1990","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","NO REGISTRA","ACTIVO","SEMIREMOLQUE","1990","92","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","ACTIVO","MOTOCICLETA","1990","51","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1990","5","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","AUTOMOVIL","1990","82","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","OFICIAL","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","BUS","1990","4","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","BUS","1990","8","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","BUSETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","CAMION","1990","7","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CAMION","1990","8","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","INCONSISTENTE","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CAMIONETA","1990","31","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","INCONSISTENTE","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CAMPERO","1990","32","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CUATRIMOTO","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","OFICIAL","ACTIVO","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","MOTOCICLETA","1990","57","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","VOLQUETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","VOLQUETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","30","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PÚBLICO","ACTIVO","CAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PARTICULAR","ACTIVO","CAMIONETA","1990","8","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PARTICULAR","ACTIVO","CAMPERO","1990","7","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PARTICULAR","ACTIVO","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PARTICULAR","ACTIVO","MOTOCICLETA","1990","5","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PARTICULAR","ACTIVO","TRACTOCAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PÚBLICO","ACTIVO","TRACTOCAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","SABANETA","PÚBLICO","ACTIVO","VOLQUETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","AUTOMOVIL","1990","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","OFICIAL","ACTIVO","AUTOMOVIL","1990","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1990","354","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","INCONSISTENTE","BUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","BUS","1990","6","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","OFICIAL","ACTIVO","CAMION","1990","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMION","1990","9","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMION","1990","10","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","INCONSISTENTE","CAMIONETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1990","58","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMIONETA","1990","6","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","OFICIAL","ACTIVO","CAMIONETA","1990","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","INCONSISTENTE","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMPERO","1990","154","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMPERO","1990","8","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","OFICIAL","ACTIVO","CAMPERO","1990","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1990","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1990","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","INCONSISTENTE","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","MICROBUS","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","MOTOCICLETA","1990","49","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","OFICIAL","ACTIVO","MOTOCICLETA","1990","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","TRACTOCAMION","1990","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","TRACTOCAMION","1990","6","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","OFICIAL","ACTIVO","VOLQUETA","1990","6","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","VOLQUETA","1990","9","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","VOLQUETA","1990","4","AGOSTO","2026"
"ANTIOQUIA","SANTA ROSA DE OSOS","PARTICULAR","ACTIVO","AUTOMOVIL","1990","1","AGOSTO","2026"
"ANTIOQUIA","SANTA ROSA DE OSOS","PARTICULAR","ACTIVO","CAMIONETA","1990","3","AGOSTO","2026"
"ANTIOQUIA","SANTA ROSA DE OSOS","PARTICULAR","ACTIVO","CAMPERO","1990","1","AGOSTO","2026"
"ANTIOQUIA","SANTAFE DE ANTIOQUIA","PARTICULAR","ACTIVO","AUTOMOVIL","1990","7","AGOSTO","2026"
"ANTIOQUIA","SANTAFE DE ANTIOQUIA","PARTICULAR","ACTIVO","CAMION","1990","1","AGOSTO","2026"
"ANTIOQUIA","SANTAFE DE ANTIOQUIA","PÚBLICO","ACTIVO","CAMIONETA","1990","1","AGOSTO","2026"
